action_count,action_entropy,action_sequence,answer_count,cause_bucket,direct_correct,direct_ground_truth,direct_mean_entropy,direct_n_tokens,direct_predicted,direct_score_status,evidence_excerpt,first_action,harness,harness_boxed_count,harness_correct,harness_entropy_q25,harness_final_line_boxed,harness_ground_truth,harness_head_entropy_mean,harness_last_boxed_option,harness_low_entropy_token_share,harness_malformed_prediction,harness_mean_entropy,harness_missing_boxed_answer,harness_n_tokens,harness_predicted,harness_repeated_ngram_rate,harness_score_status,harness_tail_entropy_mean,harness_tail_minus_head_entropy,harness_text_chars,harness_token_q75,harness_top1_prob_mean,harness_word_count,last_action,looping_marker_count,low_entropy_long,mean_entropy_delta_vs_direct,paired_outcome,plan_count,post_verify_action_change,premature_answer,reason_count,recover_count,run_id,self_correction_marker_count,task_id,token_ratio_vs_direct,tool_before_answer,tool_error_or_fail_count,tool_intent_marker_count,tool_subtypes,tool_use_count,uncertainty_marker_count,verify_before_answer,verify_count
6,1.792481250360578,answer reason verify tool_use verify verify,1,both_correct,True,A,0.3542077983926164,8940,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,A,0.18408577696272457,A,0.5473411154345007,False,0.30153003520587646,False,771,A,0.41965317919075146,valid_scored,0.08282585992781431,-0.10125991703491026,6054,1589.0,0.8916502268483163,868,verify,0,False,-0.052677763186739945,both_correct,0,True,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,2,gpqa_52,0.08624161073825504,False,0,9,other,1,0,False,3
6,1.792481250360578,answer reason verify tool_use verify verify,1,both_correct,True,B,0.23100284038648783,12216,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.15401704090313265,B,0.6519174041297935,False,0.2065832487309947,False,678,B,0.35714285714285715,valid_scored,0.2845190999494106,0.13050205904627796,4039,1589.0,0.9204058817720144,535,verify,2,False,-0.024419591655493122,both_correct,0,True,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_53,0.05550098231827112,False,0,11,other,1,2,False,3
6,1.9182958340544896,answer reason plan tool_use reason plan,1,both_correct,True,D,0.29186405266191573,7445,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,D,0.19518467307883366,D,0.6478190630048465,False,0.19932855052032536,False,619,D,0.3873581847649919,valid_scored,0.23882485256085467,0.04364017948202101,4137,1589.0,0.9227603148741051,620,plan,4,False,-0.09253550214159037,both_correct,2,False,False,2,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_54,0.08314304902619207,False,0,5,other,1,0,False,0
4,1.5,answer reason verify verify,1,both_correct,True,B,0.4394655448564818,9850,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.3757158085023445,B,0.38040816326530613,False,0.5171566938641455,False,1225,B,0.47158131682611143,valid_scored,0.40079397185517673,0.02507816335283225,11441,1589.0,0.8218962208742868,1780,verify,6,False,0.07769114900766372,both_correct,0,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,50,gpqa_55,0.12436548223350254,False,0,8,,0,0,False,2
4,0.8112781244591328,answer reason answer answer,3,both_correct,True,A,0.2567593022040106,2889,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,A,0.2785377471566837,A,0.6030204962243797,False,0.2565546181652137,False,927,A,0.43384223918575066,valid_scored,0.42628882280755975,0.14775107565087603,6309,1589.0,0.9073788257972203,789,answer,4,False,-0.00020468403879692065,both_correct,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,2,gpqa_56,0.32087227414330216,False,0,6,,0,0,False,0
4,0.8112781244591328,answer reason answer answer,3,both_correct,True,D,0.48962767532661267,7211,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,D,0.33444921075190553,D,0.5322085889570553,False,0.3050710359100707,False,652,D,0.5057351407716372,valid_scored,0.2665666525616881,-0.06788255819021743,7000,1589.0,0.8899069110568935,962,answer,0,False,-0.184556639416542,both_correct,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_57,0.09041741783386494,False,0,6,,0,0,False,0
3,1.584962500721156,answer reason verify,1,answer_format_or_extraction,True,C,0.28244918253564244,10873,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,4,False,0.21364937800754852,False,C,0.21529370447937043,D,0.7973553151296583,True,0.14803217303466593,False,5823,10,0.7677351550183921,valid_scored,0.0016782023075162843,-0.21361550217185415,23146,1589.0,0.9532333218245587,3809,verify,28,True,-0.13441700950097651,regression,0,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,54,gpqa_58,0.535546767221558,False,0,5,,0,14,False,1
10,1.8464393446710154,answer reason tool_use verify tool_use reason tool_use reason tool_use verify,1,answer_format_or_extraction,True,C,0.3420695329212192,12177,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,4,False,0.21364937800754852,False,C,0.25237165302698306,D,0.5756302521008403,True,0.3154042930616516,False,238,2,0.23339011925042588,valid_scored,0.4801166644042905,0.22774501137730746,4097,1589.0,0.8819510713920262,590,verify,12,False,-0.026665239859567647,regression,0,True,False,3,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_59,0.01954504393528784,False,0,20,other,4,0,False,2
8,1.9056390622295665,answer reason verify tool_use verify tool_use answer answer,3,both_correct,True,C,0.2767980186526925,8203,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,C,0.2595741506453238,C,0.5972527472527472,False,0.2659022042831498,False,1820,C,0.48636859323882226,valid_scored,0.10959756729657355,-0.14997658334875025,13240,1589.0,0.9067275538878066,1837,answer,10,False,-0.010895814369542678,both_correct,0,True,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,6,gpqa_6,0.2218700475435816,False,0,16,other,2,0,False,2
4,0.8112781244591328,answer reason reason reason,1,both_correct,True,B,0.5700077295436828,7735,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.43210538653812125,B,0.33687943262411346,False,0.598865479389691,False,1128,B,0.4904497843499692,valid_scored,0.5169497388839799,0.08484435234585863,11997,1589.0,0.7993276783184604,1626,reason,4,False,0.028857749846008196,both_correct,0,False,True,3,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,8,gpqa_60,0.14583063994828702,False,0,4,,0,11,False,0
4,0.8112781244591328,answer reason answer answer,3,both_correct,True,C,0.46952553589447205,6769,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,C,0.33841954833985194,C,0.4316644113667118,False,0.4207030255173563,False,739,C,0.4722222222222222,valid_scored,0.4811112128998504,0.1426916645599985,7239,1589.0,0.8512092990352641,1083,answer,5,False,-0.04882251037711577,both_correct,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_61,0.10917417639237702,False,0,6,,0,2,False,0
4,1.5,answer reason verify verify,1,both_correct,True,B,0.5013855994724775,4838,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.507690562146749,B,0.43818849449204406,False,0.39198595504806594,False,817,B,0.4125984251968504,valid_scored,0.4336199593116321,-0.0740706028351169,9487,1589.0,0.8575906238173844,1273,verify,0,False,-0.10939964442441158,both_correct,0,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,8,gpqa_62,0.16887143447705663,False,0,6,,0,0,False,2
6,1.2516291673878228,answer verify answer tool_use answer answer,4,both_correct,True,B,0.24576369243641827,9356,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.3032244984682921,B,0.5757575757575758,False,0.3478820825997859,False,1089,B,0.3940149625935162,valid_scored,0.41861045947799025,0.11538596100969817,9464,1589.0,0.8788757911517229,1206,answer,2,False,0.10211839016336766,both_correct,0,True,False,0,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,2,gpqa_63,0.11639589568191534,False,0,7,other,1,0,False,1
4,0.8112781244591328,answer plan answer answer,3,both_wrong,False,D,0.5136547723592239,10258,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,False,0.21364937800754852,True,D,0.40831672061959307,A,0.3796548592188919,False,0.5213854927147162,False,1101,A,0.44370860927152317,valid_scored,0.40331062158659325,-0.005006099032999811,10832,1589.0,0.820754066632966,1513,answer,0,False,0.007730720355492382,both_wrong,1,False,True,0,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,8,gpqa_64,0.107330863716124,False,0,6,,0,4,False,0
7,1.3787834934861753,answer reason reason tool_use reason tool_use reason,1,both_wrong,False,A,0.09886766412970246,32768,10,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,4,False,0.21364937800754852,False,A,0.24076934072015313,D,0.4228187919463087,True,0.5007903288348966,False,149,176,0.2553191489361702,valid_scored,0.7009775880395905,0.46020824731943744,2076,1589.0,0.8290174903830851,332,reason,10,False,0.4019226647051941,both_wrong,0,False,False,4,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_65,0.004547119140625,False,0,6,other,2,0,False,0
4,0.8112781244591328,answer verify answer answer,3,both_correct,True,C,0.530845376372928,3690,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,C,0.45573091787626674,C,0.48258064516129034,False,0.3586265614467149,False,775,C,0.45245641838351824,valid_scored,0.3091508798333077,-0.14658003804295905,8885,1589.0,0.8702087564494962,1265,answer,0,False,-0.17221881492621305,both_correct,0,False,False,0,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_66,0.21002710027100271,False,0,4,,0,0,False,1
6,1.792481250360578,answer plan verify tool_use answer answer,3,both_correct,True,B,0.4142673524693653,8016,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.24545095404756304,B,0.5926892950391645,False,0.3070232441885188,False,1149,B,0.47736298649722003,valid_scored,0.19570294659468132,-0.049748007452881715,9051,1589.0,0.8923747365919293,1262,answer,2,False,-0.10724410828084652,both_correct,1,True,False,0,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,14,gpqa_67,0.1433383233532934,False,0,13,other,1,0,False,1
4,0.8112781244591328,answer reason answer answer,3,both_correct,True,D,0.40321585496500495,4042,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,D,0.3458387311857602,D,0.5347313237221494,False,0.3218853746632877,False,763,D,0.449820788530466,valid_scored,0.33130034754508464,-0.014538383640675556,8281,1589.0,0.8846941515376389,1119,answer,0,False,-0.08133048030171725,both_correct,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,5,gpqa_68,0.18876793666501732,False,0,5,,0,0,False,0
4,1.5,answer verify reason reason,1,both_correct,True,C,0.5485750006105525,8554,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,C,0.36698067387703104,C,0.4156521739130435,False,0.5403485019311629,False,1150,C,0.4095962551199532,valid_scored,0.5101490623890327,0.14316838851200164,11824,1589.0,0.8168784341616233,1712,reason,0,False,-0.008226498679389627,both_correct,0,True,False,2,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,8,gpqa_69,0.13444002805704933,False,0,4,,0,5,False,1
8,1.2987949406953985,answer reason reason tool_use reason tool_use reason reason,1,both_correct,True,A,0.31728896485092944,11638,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,A,0.4263775261568658,A,0.6036931818181818,False,0.2617021879114087,False,704,A,0.3813559322033898,valid_scored,0.15499168523276927,-0.27138584092409657,5687,1589.0,0.9029049286005598,829,reason,4,False,-0.05558677693952074,both_correct,0,False,False,5,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_7,0.06049149338374291,False,0,6,other,2,0,False,0
4,0.8112781244591328,answer verify verify verify,1,both_wrong,False,B,0.6084696309980853,6013,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,8,False,0.21364937800754852,True,B,0.2795976325346652,C,0.4183098591549296,False,0.4155144174304294,False,710,C,0.43418940609951845,valid_scored,0.4105866296325788,0.13098899709791362,8924,1589.0,0.8559516466455216,1249,verify,0,False,-0.19295521356765588,both_wrong,0,False,False,0,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,6,gpqa_70,0.11807749875270247,False,0,4,,0,1,False,3
6,1.4591479170272448,answer reason reason tool_use answer answer,3,rescue,False,B,0.019575751365266937,32768,1,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.44871885795567906,B,0.49700598802395207,False,0.37675947618170547,False,167,B,0.24537037037037038,valid_scored,0.3109087446149912,-0.13781011334068788,7613,1589.0,0.8637339414618439,435,answer,2,False,0.3571837248164385,rescue,0,False,False,2,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_71,0.005096435546875,False,0,5,other,1,0,False,0
4,1.5,answer reason verify verify,1,both_correct,True,B,0.511912556114799,7141,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.31393387969045633,B,0.38133333333333336,False,0.4224224013881328,False,750,B,0.4681034482758621,valid_scored,0.43471754783520733,0.120783668144751,8613,1589.0,0.8511094698934905,1163,verify,0,False,-0.08949015472666622,both_correct,0,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_72,0.10502730709984597,False,0,4,,0,0,False,2
4,1.5,answer plan verify verify,1,both_correct,True,A,0.5283299370039062,3868,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,8,True,0.21364937800754852,True,A,0.20458396675483834,A,0.4776315789473684,False,0.323368172419212,False,760,A,0.47277227722772275,valid_scored,0.34146152448793976,0.13687755773310142,8168,1589.0,0.884024604343587,1215,verify,0,False,-0.20496176458469417,both_correct,1,False,False,0,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_73,0.19648397104446744,False,0,4,,0,0,False,2
8,2.25,answer plan plan tool_use reason tool_use verify verify,1,both_correct,True,A,0.30413587498131706,7268,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,A,0.3669225901391694,A,0.577331759149941,False,0.23863159978868198,False,847,A,0.46265560165975106,valid_scored,0.1254226271668513,-0.2414999629723181,6333,1589.0,0.9110298613346303,967,verify,2,False,-0.06550427519263508,both_correct,2,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_74,0.11653824986241057,False,0,8,other,2,0,False,2
4,0.8112781244591328,answer reason answer answer,3,both_correct,True,A,0.43964960802073333,9085,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,A,0.24716511556390505,A,0.5969884853852967,False,0.3000254896247614,False,1129,A,0.45813282001924927,valid_scored,0.23065612498000962,-0.016508990583895433,7641,1589.0,0.893183621978333,1042,answer,6,False,-0.13962411839597194,both_correct,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,14,gpqa_75,0.12427077600440287,False,0,10,,0,2,False,0
6,1.792481250360578,answer reason verify tool_use answer answer,3,both_correct,True,A,0.4182894038041372,13248,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,A,0.33136717463152326,A,0.4441366574330563,False,0.5151858942943939,False,1083,A,0.4702861335289802,valid_scored,0.2517936578772674,-0.07957351675425589,9570,1589.0,0.8238128405487346,1366,answer,8,False,0.09689649049025667,both_correct,0,True,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,14,gpqa_76,0.0817481884057971,False,0,13,other,1,6,False,1
4,0.8112781244591328,answer reason answer answer,3,premature_answer,True,A,0.3457983029912772,17626,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,False,0.21364937800754852,True,A,0.2665069074615707,D,0.39829706717123936,False,0.4915637198666013,False,2114,D,0.5210181257231007,valid_scored,0.24392643823717708,-0.022580469224393607,17646,1589.0,0.8311749548191801,2596,answer,10,False,0.14576541687532413,regression,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_77,0.1199364575059571,False,0,8,,0,0,False,0
6,1.792481250360578,answer reason verify tool_use answer answer,3,rescue,False,C,0.38881512771920357,12277,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,C,0.1653677745066671,C,0.5454545454545454,False,0.3582157237282217,False,1518,C,0.49666666666666665,valid_scored,0.17502293234228927,0.00965515783562218,10773,1589.0,0.8778711373428222,1503,answer,4,False,-0.030599403990981877,rescue,0,True,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,22,gpqa_78,0.12364584181803372,False,0,11,other,1,2,False,1
4,0.8112781244591328,answer reason answer answer,3,premature_answer,True,D,0.3806892227265744,10450,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,False,0.21364937800754852,True,D,0.18058826464769542,A,0.5177111716621253,False,0.40758787668286983,False,1835,A,0.5141739980449658,valid_scored,0.2502279849584818,0.06963972031078638,15159,1589.0,0.862491612607188,2049,answer,2,False,0.026898653956295426,regression,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,37,gpqa_79,0.17559808612440192,False,0,4,,0,0,False,0
8,1.9056390622295665,answer reason verify tool_use reason tool_use answer answer,3,both_correct,True,D,0.2598245447809575,9300,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,D,0.45402642725117714,D,0.5975,False,0.2756594276614471,False,1200,D,0.4534412955465587,valid_scored,0.05019952166481029,-0.40382690558636686,7858,1589.0,0.8989784691915647,1238,answer,6,False,0.015834882880489565,both_correct,0,True,False,2,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_8,0.12903225806451613,False,0,10,other,2,0,False,1
4,0.8112781244591328,answer reason answer answer,3,both_correct,True,B,0.30907791913751526,4500,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,B,0.22788507709392455,B,0.5902777777777778,False,0.28299861746989197,False,1296,B,0.4591467823571945,valid_scored,0.13265379004157637,-0.09523128705234818,10175,1589.0,0.8993038718569232,1386,answer,2,False,-0.02607930166762329,both_correct,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,11,gpqa_80,0.288,False,0,4,,0,0,False,0
4,1.5,answer verify plan plan,1,rescue,False,C,0.1764265874717861,32768,often the one that involves a specific named reaction or a known rearrangement.,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,C,0.2530942042444932,C,0.36666666666666664,False,0.6016334387715226,False,2100,C,0.5221496005809731,valid_scored,0.34640836112791323,0.09331415688342004,19921,1589.0,0.798909065014598,2757,plan,2,False,0.42520685129973657,rescue,2,True,False,0,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,21,gpqa_81,0.0640869140625,False,0,6,,0,12,False,1
3,1.584962500721156,answer reason verify,1,answer_format_or_extraction,True,C,0.3023465932301434,11148,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,4,False,0.21364937800754852,False,C,0.3129352671974751,D,0.7515901667526216,True,0.18583546172789112,False,5817,2,0.7290473711608537,valid_scored,0.0010504325878013766,-0.31188483460967376,26170,1589.0,0.9408293161777863,3845,verify,45,True,-0.11651113150225229,regression,0,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,59,gpqa_82,0.5217976318622174,False,0,6,,0,21,False,1
4,1.5,answer reason verify verify,1,both_wrong,False,B,0.07672249808282879,32768,2,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,False,0.21364937800754852,True,B,0.2555422015541348,C,0.5051775147928994,False,0.42103029184275753,False,1352,C,0.4581151832460733,valid_scored,0.1925457615330424,-0.06299644002109242,10859,1589.0,0.85583810057131,1531,verify,8,False,0.34430779375992876,both_wrong,0,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,23,gpqa_83,0.041259765625,False,0,8,,0,0,False,2
4,0.8112781244591328,answer reason answer answer,3,both_correct,True,A,0.3307322301940732,10029,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,A,0.1446611668653938,A,0.6243291592128801,False,0.29890394532627934,False,1118,A,0.42829643888354185,valid_scored,0.12520070449411289,-0.019460462371280907,7980,1589.0,0.8942003530865977,1042,answer,4,False,-0.03182828486779388,both_correct,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,21,gpqa_84,0.11147671751919434,False,0,4,,0,0,False,0
4,1.5,answer reason verify verify,1,both_correct,True,D,0.36345518490916345,14398,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,D,0.22841385268689768,D,0.5112540192926045,False,0.40124147899432744,False,1555,D,0.5056446821152704,valid_scored,0.09385575569591632,-0.13455809699098137,11871,1589.0,0.8649841122209752,1686,verify,4,False,0.037786294085163985,both_correct,0,False,False,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,5,gpqa_85,0.10800111126545353,False,0,8,,0,0,False,2
6,1.9182958340544896,answer reason reason tool_use verify verify,1,both_correct,True,D,0.4130379836612468,11484,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,D,0.35734836682953647,D,0.44525547445255476,False,0.3701815780985594,False,685,D,0.46215943491422806,valid_scored,0.17077464987142899,-0.18657371695810748,6342,1589.0,0.8672395384443,994,verify,4,False,-0.04285640556268738,both_correct,0,False,False,2,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,8,gpqa_86,0.05964820619993034,False,0,7,other,1,2,False,2
4,0.8112781244591328,answer reason answer answer,3,both_wrong,False,C,0.3907373382580209,13231,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,False,0.21364937800754852,True,C,0.20676408380476466,A,0.4195668986852282,False,0.5275673867731454,False,2586,A,0.5551724137931034,valid_scored,0.33007748782058816,0.1233134040158235,21607,1589.0,0.8234340422903459,3193,answer,22,False,0.13683004851512448,both_wrong,0,False,True,1,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,82,gpqa_87,0.19545007935908096,False,0,12,,0,18,False,0
4,0.8112781244591328,answer reason reason reason,1,rescue,False,C,0.33753087350408423,17030,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,opencode,6,True,0.21364937800754852,True,C,0.17969046237989714,C,0.4650780608052588,False,0.4511020356220128,False,1217,C,0.5009953550099535,valid_scored,0.2492239084974594,0.06953344611756226,10293,1589.0,0.8473091514226879,1510,reason,0,False,0.11357116211792856,rescue,0,False,True,3,0,full_gpqa_v2_opencode_qwen35_27b_logprobs,0,gpqa_88,0.07146212566059894,False,0,4,,0,0,False,0
